time bin,grid
"(0, 30)","[0.007022824178580385, 0.009280160521695504, 0.011537496864810622, 0.013794833207925739, 0.016302984700275868, 0.018560321043391004, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.06797090544268877, 0.2009029345372458, 0.3087534487083012, 0.32129420617005194, 0.3212942061700519, 0.32129420617005183, 0.32129420617005183, 0.32129420617005183, 0.3212942061700518, 0.3212942061700518, 0.2510659643842486, 0.1580135440180583, 0.08201655379984932, 0.018811136192626022, 0.018058690744920974, 0.017306245297215927, 0.016553799849510886, 0.015550539252570831, 0.014547278655630777, 0.013544018058690727, 0.012540757461750675, 0.011537496864810622, 0.010534236267870572, 0.007022824178580385, 0.009280160521695504, 0.011537496864810622, 0.013794833207925739, 0.016302984700275868, 0.018560321043391004, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.09556057185854006, 0.21344369199899643, 0.3212942061700518, 0.3212942061700517, 0.32129420617005167, 0.3212942061700517, 0.32129420617005167, 0.3212942061700516, 0.2784048156508647, 0.1698018560321039, 0.09405568096312993, 0.018058690744920974, 0.017306245297215927, 0.016302984700275868, 0.015299724103335816, 0.014296463506395764, 0.013293202909455713, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.008778530223225478, 0.011035866566340594, 0.013544018058690727, 0.015801354401805846, 0.017557060446450945, 0.019061951341861033, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.09556057185854001, 0.1708051166290439, 0.24604966139954781, 0.24604966139954781, 0.28868823676950023, 0.2786556308000997, 0.24554803110107773, 0.2450464008026077, 0.2445447705041377, 0.1685477802859288, 0.09255079006771985, 0.016302984700275868, 0.015048908954100802, 0.01404564835716075, 0.013042387760220698, 0.012039127163280648, 0.011035866566340594, 0.010283421118635559, 0.012540757461750675, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.06797090544268881, 0.15826435916729314, 0.23350890393779702, 0.24579884625031267, 0.24529721595184265, 0.24479558565337262, 0.24429395535490261, 0.24354150990719758, 0.21519939804364138, 0.154000501630298, 0.07775269626285404, 0.01404564835716075, 0.013042387760220698, 0.011788312014045635, 0.010785051417105585, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.0677200902934538, 0.12967143215450191, 0.19187358916478509, 0.21896162528216617, 0.20316027088036068, 0.20240782543265565, 0.18886380737396494, 0.1402056684223722, 0.07649862051667897, 0.012791572610985683, 0.011788312014045635, 0.010785051417105585, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020065211938801092, 0.019312766491096044, 0.018811136192626022, 0.018058690744920974, 0.017306245297215927, 0.0642086782041636, 0.07825432656132403, 0.077251065964384, 0.013544018058690727, 0.012540757461750675, 0.011537496864810622, 0.010534236267870572, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.01981439678956608, 0.020065211938801092, 0.019312766491096044, 0.018811136192626022, 0.018058690744920974, 0.017306245297215927, 0.016302984700275868, 0.015299724103335816, 0.014296463506395764, 0.013293202909455713, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017306245297215927, 0.018058690744920974, 0.018309505894155986, 0.018058690744920974, 0.017306245297215927, 0.016302984700275868, 0.015048908954100802, 0.01404564835716075, 0.013042387760220698, 0.012039127163280648, 0.011035866566340594, 0.011035866566340594, 0.012791572610985683, 0.01404564835716075, 0.015048908954100802, 0.015550539252570831, 0.016052169551040857, 0.015801354401805846, 0.015048908954100802, 0.01404564835716075, 0.013042387760220698, 0.011788312014045635, 0.010785051417105585, 0.010534236267870572, 0.011788312014045635, 0.012791572610985683, 0.013293202909455713, 0.013293202909455713, 0.013293202909455713, 0.012791572610985683, 0.011788312014045635, 0.010785051417105585, 0.009530975670930518, 0.010283421118635559, 0.010785051417105585, 0.011035866566340594, 0.010785051417105585, 0.010534236267870572, 0.00802608477552044, 0.008527715073990468, 0.008778530223225478, 0.012791572610985683, 0.011788312014045635, 0.010785051417105585, 0.013794833207925739, 0.014798093804865794, 0.015801354401805846, 0.016804614998745904, 0.017557060446450945, 0.018309505894155986, 0.018811136192626022, 0.019312766491096044, 0.020065211938801092, 0.03285678454978673, 0.1081013293202907, 0.23100075244544752, 0.32129420617005194, 0.32129420617005194, 0.32129420617005194, 0.321294206170052, 0.321294206170052, 0.321294206170052, 0.32129420617005205, 0.2585904188612987, 0.1507399046902432, 0.04790569350388767, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.015801354401805846, 0.013544018058690727, 0.011035866566340594, 0.008778530223225478, 0.013042387760220698, 0.011788312014045635, 0.010785051417105585, 0.01404564835716075, 0.015048908954100802, 0.016052169551040857, 0.017055430147980916, 0.017807875595685963, 0.018560321043391004, 0.019061951341861033, 0.019563581640331063, 0.020065211938801092, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.09556057185854014, 0.20341108602959604, 0.3212942061700521, 0.3212942061700521, 0.32129420617005217, 0.32129420617005217, 0.32129420617005217, 0.3212942061700522, 0.3212942061700522, 0.24604966139954815, 0.1381991472284926, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.012540757461750675, 0.010283421118635559, 0.013042387760220698, 0.012039127163280648, 0.011035866566340594, 0.01404564835716075, 0.015048908954100802, 0.016302984700275868, 0.017306245297215927, 0.018058690744920974, 0.018811136192626022, 0.019312766491096044, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.128166541259092, 0.24604966139954815, 0.3212942061700523, 0.3212942061700523, 0.3212942061700523, 0.3212942061700523, 0.3212942061700523, 0.3212942061700523, 0.32129420617005233, 0.24604966139954826, 0.1708051166290442, 0.0629546024579885, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.013042387760220698, 0.011035866566340594, 0.013293202909455713, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.014296463506395764, 0.015299724103335816, 0.016302984700275868, 0.017306245297215927, 0.018058690744920974, 0.018811136192626022, 0.019312766491096044, 0.020065211938801092, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.03285678454978677, 0.1407072987208427, 0.2736393278153998, 0.3212942061700524, 0.3212942061700524, 0.32129420617005244, 0.32129420617005244, 0.32129420617005244, 0.258590418861299, 0.18334587409079495, 0.09054426887384001, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.013042387760220698, 0.011035866566340594, 0.012540757461750675, 0.011537496864810622, 0.010534236267870572, 0.013544018058690727, 0.014547278655630777, 0.015550539252570831, 0.016553799849510886, 0.017306245297215927, 0.018058690744920974, 0.018811136192626022, 0.019312766491096044, 0.020065211938801092, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.06546275395033861, 0.12064208678204151, 0.14823175319789303, 0.21093554050664648, 0.21093554050664648, 0.19588663155254565, 0.14823175319789303, 0.13569099573614235, 0.12315023827439169, 0.06295460245798848, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.013042387760220698, 0.011035866566340594, 0.012791572610985683, 0.011788312014045635, 0.010785051417105585, 0.013794833207925739, 0.014798093804865794, 0.015801354401805846, 0.016804614998745904, 0.017557060446450945, 0.018309505894155986, 0.018811136192626022, 0.019312766491096044, 0.020065211938801092, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.05292199648858792, 0.0955605718585402, 0.0955605718585402, 0.10810132932029086, 0.10810132932029086, 0.12315023827439171, 0.0955605718585402, 0.09556057185854021, 0.09556057185854022, 0.06295460245798848, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.013042387760220698, 0.011035866566340594, 0.013042387760220698, 0.011788312014045635, 0.010032605969400544, 0.01404564835716075, 0.015048908954100802, 0.016052169551040857, 0.017055430147980916, 0.017807875595685963, 0.018560321043391004, 0.019061951341861033, 0.019563581640331063, 0.020065211938801092, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.02533233007273638, 0.06295460245798859, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.052921996488587905, 0.09556057185854022, 0.09556057185854024, 0.09556057185854024, 0.09556057185854024, 0.09556057185854025, 0.09556057185854025, 0.06295460245798846, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019061951341861033, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.013042387760220698, 0.011035866566340594, 0.011537496864810622, 0.009280160521695504, 0.007524454477050415, 0.013544018058690727, 0.015048908954100802, 0.016302984700275868, 0.017306245297215927, 0.018058690744920974, 0.018811136192626022, 0.019312766491096044, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.037873087534486954, 0.08301981439678927, 0.07298720842738915, 0.12565838976674165, 0.10057687484324022, 0.1306746927514419, 0.11060948081264126, 0.06797090544268886, 0.06295460245798859, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.0529219964885879, 0.06295460245798846, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.018811136192626022, 0.017557060446450945, 0.016302984700275868, 0.014798093804865794, 0.013042387760220698, 0.011035866566340594, 0.008276899924755455, 0.006270378730875345, 0.010283421118635559, 0.012289942312515663, 0.014798093804865794, 0.016804614998745904, 0.018058690744920974, 0.018811136192626022, 0.019312766491096044, 0.020065211938801092, 0.020316027088036103, 0.037873087534486954, 0.09556057185853994, 0.10057687484324022, 0.1632806621519933, 0.23852520692249715, 0.313769751693001, 0.34386756960120274, 0.3388512666165025, 0.32881866064710197, 0.3062452972159511, 0.2059192375219458, 0.17331326812139436, 0.10559317782794098, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020065211938801092, 0.019312766491096044, 0.018560321043391004, 0.017306245297215927, 0.016052169551040857, 0.014547278655630777, 0.012791572610985683, 0.011035866566340594, 0.006521193880110359, 0.008527715073990468, 0.010785051417105585, 0.013042387760220698, 0.015299724103335816, 0.017557060446450945, 0.018811136192626022, 0.020065211938801092, 0.020316027088036103, 0.020316027088036103, 0.03787308753448697, 0.09556057185853997, 0.10057687484324025, 0.17080511662904377, 0.2084273890142959, 0.32631050915475185, 0.4291447203411073, 0.4717832957110592, 0.4717832957110592, 0.4542262352646082, 0.38399799347880464, 0.37898169049410446, 0.3087534487083009, 0.2109355405066465, 0.06295460245798856, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020065211938801092, 0.019312766491096044, 0.018811136192626022, 0.018058690744920974, 0.016804614998745904, 0.015550539252570831, 0.01404564835716075, 0.012540757461750675, 0.010785051417105585, 0.008527715073990468, 0.010785051417105585, 0.013042387760220698, 0.015299724103335816, 0.017306245297215927, 0.019061951341861033, 0.01981439678956608, 0.020316027088036103, 0.020316027088036103, 0.037873087534486975, 0.09556057185854001, 0.11311763230499086, 0.17080511662904385, 0.2209681464760466, 0.38650614497115543, 0.47178329571105937, 0.47178329571105937, 0.4717832957110595, 0.4542262352646085, 0.3965387509405556, 0.37898169049410463, 0.3212942061700517, 0.27113117632304923, 0.10559317782794095, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019312766491096044, 0.018811136192626022, 0.018058690744920974, 0.017306245297215927, 0.016052169551040857, 0.014798093804865794, 0.013544018058690727, 0.012039127163280648, 0.010283421118635559, 0.010032605969400544, 0.012540757461750675, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.01981439678956608, 0.020316027088036103, 0.03787308753448699, 0.09556057185854006, 0.1131176323049909, 0.17582141961374417, 0.26360672184599876, 0.3865061449711555, 0.4717832957110596, 0.47178329571105965, 0.47178329571105965, 0.45422623526460876, 0.39653875094055574, 0.37898169049410474, 0.32129420617005183, 0.2761474793077496, 0.1482317531978933, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.020065211938801092, 0.019563581640331063, 0.019061951341861033, 0.018560321043391004, 0.017807875595685963, 0.017055430147980916, 0.016052169551040857, 0.015048908954100802, 0.01404564835716075, 0.012791572610985683, 0.011286681715575607, 0.009781790820165531, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.037371457236016994, 0.09556057185854008, 0.10057687484324036, 0.170805116629044, 0.20341108602959584, 0.28367193378480005, 0.4291447203411078, 0.4717832957110598, 0.4717832957110598, 0.4717832957110599, 0.4717832957110599, 0.4542262352646089, 0.3839979934788053, 0.378981690494105, 0.30373714572360105, 0.16829696513669415, 0.06295460245798852, 0.020316027088036103, 0.020316027088036103, 0.020316027088036103, 0.01981439678956608, 0.019312766491096044, 0.018811136192626022, 0.018309505894155986, 0.017557060446450945, 0.016804614998745904, 0.015801354401805846, 0.014798093804865794, 0.013794833207925739, 0.012791572610985683, 0.011788312014045635, 0.010534236267870572, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.019061951341861033, 0.03737145723601701, 0.10810132932029073, 0.11311763230499099, 0.18334587409079467, 0.28116378229245026, 0.4291447203411079, 0.4717832957110601, 0.4717832957110601, 0.4717832957110601, 0.4542262352646092, 0.39653875094055613, 0.3915224479558559, 0.32129420617005217, 0.28367193378480016, 0.1657888136443438, 0.06295460245798852, 0.020065211938801092, 0.019563581640331063, 0.019061951341861033, 0.018560321043391004, 0.017807875595685963, 0.017055430147980916, 0.016302984700275868, 0.015550539252570831, 0.014547278655630777, 0.013544018058690727, 0.012540757461750675, 0.011537496864810622, 0.010534236267870572, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.036619011788311985, 0.09505894156007011, 0.11311763230499103, 0.17080511662904416, 0.22096814647604685, 0.3865061449711559, 0.47178329571106037, 0.47178329571106026, 0.47178329571106037, 0.4542262352646095, 0.39653875094055635, 0.37898169049410535, 0.32129420617005233, 0.2711311763230496, 0.10509154752947081, 0.019312766491096044, 0.018811136192626022, 0.018309505894155986, 0.017557060446450945, 0.016804614998745904, 0.015801354401805846, 0.015048908954100802, 0.01404564835716075, 0.013042387760220698, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.03511412089290188, 0.0943064961123651, 0.11261600200652108, 0.1708051166290442, 0.21595184349134663, 0.34386756960120374, 0.47178329571106054, 0.47178329571106054, 0.47178329571106054, 0.45422623526460965, 0.3965387509405566, 0.3787308753448705, 0.31552545773764723, 0.2272385252069223, 0.10383747178329572, 0.017807875595685963, 0.017055430147980916, 0.016302984700275868, 0.015550539252570831, 0.014547278655630777, 0.013544018058690727, 0.012540757461750675, 0.011788312014045635, 0.010785051417105585, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.0351141208929019, 0.10684725357411581, 0.11261600200652114, 0.18334587409079495, 0.27614747930775013, 0.38148984198645575, 0.42412841735640805, 0.4115876598946574, 0.3910208176573863, 0.3428643090042637, 0.27213443691998984, 0.23902683722096793, 0.16302984700275894, 0.05944319036869823, 0.015801354401805846, 0.015048908954100802, 0.01404564835716075, 0.013042387760220698, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.031602708803611726, 0.04991221469776773, 0.10308502633559062, 0.11035866566340609, 0.2051667920742412, 0.17958364685226985, 0.20917983446200142, 0.1758214196137446, 0.1324303987960872, 0.11913719588663148, 0.0581891146225232, 0.014547278655630777, 0.013544018058690727, 0.012540757461750675, 0.011788312014045635, 0.010785051417105585, 0.011035866566340594, 0.013042387760220698, 0.014798093804865794, 0.016302984700275868, 0.017557060446450945, 0.018560321043391004, 0.018811136192626022, 0.03135189365437671, 0.018309505894155986, 0.030097817908201634, 0.07700025081514919, 0.058439929771758194, 0.015048908954100802, 0.01404564835716075, 0.013042387760220698, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.011035866566340594, 0.012791572610985683, 0.014296463506395764, 0.015299724103335816, 0.016052169551040857, 0.016553799849510886, 0.016553799849510886, 0.016302984700275868, 0.015550539252570831, 0.014547278655630777, 0.013544018058690727, 0.012540757461750675, 0.011788312014045635, 0.010785051417105585, 0.010534236267870572, 0.012039127163280648, 0.013042387760220698, 0.013794833207925739, 0.01404564835716075, 0.014296463506395764, 0.013794833207925739, 0.013042387760220698, 0.012289942312515663, 0.011286681715575607, 0.010283421118635559, 0.009781790820165531, 0.010785051417105585, 0.011286681715575607, 0.011537496864810622, 0.011537496864810622, 0.011537496864810622, 0.010785051417105585, 0.008276899924755455, 0.00902934537246049, 0.009280160521695504, 0.009280160521695504]"
